Year,Season,Climate,City,Country,Age,Sex,thermal_preference,thermal_comfort,SET,air_temp_c,air_temp_f,operative_temp_c,air_velocity_ms,air_velocity_fpm
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,41,Female,no change,NA,NA,22.9,73.2,23,0.01,0.98
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,35,Male,cooler,NA,NA,25.2,77.4,25,0.01,0.98
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,38,Female,no change,NA,NA,23.9,75,23.9,0,0.59
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,30,Male,no change,NA,NA,23.2,73.8,23.4,0.01,0.98
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,32,Male,cooler,NA,NA,26,78.8,25.9,0,0.39
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,35,Female,no change,NA,NA,24.1,75.4,23.9,0.01,0.98
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,32,Male,cooler,NA,NA,28.8,83.8,27.9,0.04,7.28
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,44,Male,no change,NA,NA,23.3,73.9,23.6,0.28,55.71
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,34,Female,no change,NA,NA,24.3,75.7,24.1,0.01,0.98
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,32,Female,no change,NA,NA,25.7,78.3,24.9,0,0.79
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,30,Female,no change,NA,NA,26.2,79.2,26.1,0,0.39
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,38,Female,no change,NA,NA,23.7,74.7,23.9,0,0.79
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,35,Male,cooler,NA,NA,22.3,72.1,22.2,0.05,10.63
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,37,Female,cooler,NA,NA,24.5,76.1,24.4,0.01,0.98
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,41,Male,cooler,NA,NA,26.1,79,26.2,0.03,6.69
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,34,Female,no change,NA,NA,23.6,74.5,23.9,0.04,8.27
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,31,Male,cooler,NA,NA,26,78.8,26.2,0.04,8.07
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,31,Male,no change,NA,NA,26.1,79,26.2,0.56,110.83
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,34,Female,no change,NA,NA,23.8,74.8,24.1,0.01,2.36
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,34,Male,cooler,NA,NA,23.6,74.5,23.2,0.1,19.29
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,42,Female,cooler,NA,NA,25.1,77.2,25.5,0.29,56.69
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,36,Female,no change,NA,NA,25.9,78.6,26,0,0.39
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,35,Male,cooler,NA,NA,25.9,78.6,25.2,0.83,163.39
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,43,Female,no change,NA,NA,22.2,72,22.2,0.01,0.98
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,25,Female,warmer,NA,NA,23.3,73.9,22.9,0,0.39
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,no change,NA,NA,21.2,70.2,21.3,0.01,0.98
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,warmer,NA,NA,20.1,68.2,20.2,0,0.79
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,no change,NA,NA,NA,NA,NA,0.01,0.98
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,warmer,NA,NA,20.2,68.4,20.8,0,0.59
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,no change,NA,NA,21.5,70.7,21.8,0.01,0.98
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,no change,NA,NA,22.5,72.5,23,0,0.79
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Male,no change,NA,NA,21.7,71.1,21.9,0.01,0.98
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Male,cooler,NA,NA,22.6,72.7,22.5,0.08,15.55
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Male,no change,NA,NA,24.2,75.6,23.8,0.29,57.87
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,no change,NA,NA,22.6,72.7,22.4,0.26,51.38
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,no change,NA,NA,22.3,72.1,22.5,0,0.79
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Male,cooler,NA,NA,24,75.2,23.6,0.53,104.13
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,no change,NA,NA,24.4,75.9,24.3,0.01,0.98
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,no change,NA,NA,23.9,75,24.1,0,0.39
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Male,no change,NA,NA,20.7,69.3,21.4,0.01,0.98
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,cooler,NA,NA,20,68,20.4,0,0.79
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,warmer,NA,NA,22.5,72.5,22.4,0.01,0.98
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Male,no change,NA,NA,23.4,74.1,23.6,0.11,20.67
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,no change,NA,NA,23.4,74.1,23.6,0,0.39
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,no change,NA,NA,22.8,73,22,0.27,53.15
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,no change,NA,NA,25.4,77.7,25.7,0.48,94.29
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,no change,NA,NA,22.7,72.9,22.5,0,0.79
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Male,cooler,NA,NA,26.2,79.2,26,0.01,0.98
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Male,no change,NA,NA,21.4,70.5,21.5,0.01,0.98
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,no change,NA,NA,21.5,70.7,NA,NA,NA
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,warmer,NA,NA,23.3,73.9,23.2,0,0.39
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Male,no change,NA,NA,24.4,75.9,24.3,0.01,0.98
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,no change,NA,NA,22.4,72.3,22.3,0,0.79
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,no change,NA,NA,22.9,73.2,23.4,0.06,12.4
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Male,cooler,NA,NA,23.7,74.7,23.6,0.75,147.64
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Male,cooler,NA,NA,22.9,73.2,22.8,0.01,0.98
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,no change,NA,NA,23,73.4,23.1,0,0.79
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Male,no change,NA,NA,22.3,72.1,22,0.26,50.39
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Male,cooler,NA,NA,23.2,73.8,23.3,0.06,11.81
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Male,no change,NA,NA,22.7,72.9,22.6,0.01,0.98
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,no change,NA,NA,23.7,74.7,22.5,0.96,188.98
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,cooler,NA,NA,25.4,77.7,23.8,1.18,233.07
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Male,no change,NA,NA,22.1,71.8,22.3,0,0.79
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,warmer,NA,NA,23.2,73.8,23,0.01,0.98
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,cooler,NA,NA,21.3,70.3,21.2,0.05,9.45
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Male,cooler,NA,NA,20.1,68.2,20.2,0.02,4.53
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,no change,NA,NA,22.5,72.5,22.3,0.01,0.98
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Male,no change,NA,NA,19.9,67.8,20.3,0.01,0.98
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,no change,NA,NA,25.9,78.6,25.9,0,0.39
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,no change,NA,NA,25.8,78.4,26.1,0.07,14.57
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,no change,NA,NA,22.5,72.5,22.5,0,0.39
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,cooler,NA,NA,25.2,77.4,25.2,0,0.39
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,no change,NA,NA,23.2,73.8,23,0.01,0.98
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Male,no change,NA,NA,24.5,76.1,24.8,0.01,0.98
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Male,no change,NA,NA,22.6,72.7,22.7,0.01,0.98
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,no change,NA,NA,22,71.6,22.1,0.01,0.98
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,no change,NA,NA,24.1,75.4,24.5,0,0.79
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,no change,NA,NA,22.1,71.8,NA,NA,NA
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,no change,NA,NA,24.4,75.9,24.5,0.03,6.1
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,warmer,NA,NA,24.6,76.3,24.8,0.09,17.91
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Male,cooler,NA,NA,26,78.8,25.4,0.99,194.29
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,no change,NA,NA,24.3,75.7,24.4,0.02,3.15
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Male,cooler,NA,NA,25.1,77.2,25.2,0,0.2
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Male,cooler,NA,NA,28.9,84,29.1,0.15,29.13
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Male,no change,NA,NA,24.2,75.6,23.9,0.06,12.2
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,cooler,NA,NA,26,78.8,26.2,0.01,0.98
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Male,cooler,NA,NA,25.7,78.3,25.7,0.01,0.98
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,cooler,NA,NA,24.8,76.6,24.9,0,0.79
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Male,warmer,NA,NA,20.8,69.4,20.7,0.11,21.06
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,warmer,NA,NA,23,73.4,23.4,0.01,0.98
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,no change,NA,NA,23.7,74.7,23.5,0.01,0.98
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Male,cooler,NA,NA,26.4,79.5,25.9,0.17,33.27
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,cooler,NA,NA,25.1,77.2,25.2,0,0.59
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,no change,NA,NA,23.5,74.3,23.2,0.01,0.98
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Male,no change,NA,NA,22.4,72.3,22.6,0,0.79
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,cooler,NA,NA,25.7,78.3,25.6,0,0.39
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,no change,NA,NA,24.1,75.4,24.5,0.06,11.02
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,no change,NA,NA,23.6,74.5,23.7,0,0.39
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,no change,NA,NA,24.4,75.9,24.9,0.1,20.47
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,no change,NA,NA,23.7,74.7,23.4,0.01,0.98
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,no change,NA,NA,22.5,72.5,22.6,0.01,0.98
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,no change,NA,NA,22.2,72,22.4,0.1,20.47
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Male,no change,NA,NA,24,75.2,24,0.01,0.98
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Male,no change,NA,NA,24.3,75.7,24.6,0.17,33.86
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,no change,NA,NA,25.1,77.2,24.2,0.85,166.93
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Male,cooler,NA,NA,26.4,79.5,25.2,0.76,149.02
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Male,cooler,NA,NA,26.1,79,26.1,0.64,126.57
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,cooler,NA,NA,23.6,74.5,23.1,0.01,0.98
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Male,no change,NA,NA,23.6,74.5,23.7,0.14,27.17
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,no change,NA,NA,23.2,73.8,23.1,0,0.79
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,cooler,NA,NA,25.4,77.7,25.4,0.67,132.48
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,no change,NA,NA,25.2,77.4,25.5,0,0.59
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Male,no change,NA,NA,25.1,77.2,25.4,0.01,0.98
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,no change,NA,NA,24.7,76.5,25.2,0.03,6.3
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Male,cooler,NA,NA,23.5,74.3,23.6,0.01,0.98
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,no change,NA,NA,23.4,74.1,23.3,0.01,0.98
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,no change,NA,NA,25.1,77.2,24.9,0,0.2
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,cooler,NA,NA,22.6,72.7,22.6,0.01,0.98
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Male,no change,NA,NA,23.4,74.1,23.5,0.01,0.98
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,no change,NA,NA,23.8,74.8,23.6,0.01,0.98
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,cooler,NA,NA,22.7,72.9,22.7,0.01,0.98
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,warmer,NA,NA,22.9,73.2,23,0.15,28.94
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,no change,NA,NA,25,77,24.9,0.14,27.56
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,cooler,NA,NA,22.7,72.9,22.8,0.11,22.05
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,no change,NA,NA,22.6,72.7,NA,NA,NA
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Male,no change,NA,NA,22.1,71.8,22.4,0.25,48.62
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Male,cooler,NA,NA,20.4,68.7,20.9,0.01,0.98
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,no change,NA,NA,24.2,75.6,23.8,0.06,11.42
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Male,cooler,NA,NA,25.6,78.1,25.6,0.5,98.62
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,no change,NA,NA,23.9,75,24.1,0.01,0.98
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,warmer,NA,NA,24,75.2,24.1,0,0.59
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Male,cooler,NA,NA,24,75.2,23.1,0.15,29.72
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,no change,NA,NA,22.6,72.7,23,0.24,46.46
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Male,cooler,NA,NA,24.6,76.3,25,0.05,10.43
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,no change,NA,NA,22.6,72.7,22.6,0.09,17.72
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Male,no change,NA,NA,23.9,75,24.1,0.06,12.4
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,no change,NA,NA,23.4,74.1,23.3,0,0.79
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Male,cooler,NA,NA,25.2,77.4,25.2,0.19,37.2
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Male,no change,NA,NA,22.9,73.2,23.2,0.38,74.8
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,no change,NA,NA,22,71.6,21.9,0.01,0.98
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,warmer,NA,NA,22.2,72,NA,NA,NA
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,no change,NA,NA,23.7,74.7,23.4,0.01,0.98
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Male,warmer,NA,NA,21.5,70.7,22,0,0.79
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,no change,NA,NA,24.1,75.4,23.4,0.52,101.57
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,no change,NA,NA,25.2,77.4,25,0,0.39
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Male,cooler,NA,NA,25,77,25.4,0.32,62.8
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,warmer,NA,NA,24.1,75.4,24.1,0,0.39
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,cooler,NA,NA,22.7,72.9,22.8,0.01,0.98
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,no change,NA,NA,23.9,75,24.1,0,0.2
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,cooler,NA,NA,23.7,74.7,23.5,0.01,0.98
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,no change,NA,NA,22,71.6,22.6,0.01,0.98
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Male,no change,NA,NA,24,75.2,24.4,0.01,0.98
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,cooler,NA,NA,22.6,72.7,22.4,0,0.79
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Male,cooler,NA,NA,22.2,72,22.8,0.05,9.45
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Male,no change,NA,NA,21,69.8,21,0.07,14.37
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,no change,NA,NA,23.5,74.3,23.4,0,0.39
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Male,warmer,NA,NA,23.4,74.1,23.6,0.01,0.98
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,no change,NA,NA,22.5,72.5,22.3,0,0.79
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,no change,NA,NA,23.9,75,24,0,0.2
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,warmer,NA,NA,20.3,68.5,20.8,0,0.59
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Male,cooler,NA,NA,20.5,68.9,20.5,0.01,1.97
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Male,no change,NA,NA,24.2,75.6,24,0.01,0.98
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Male,cooler,NA,NA,22,71.6,21.9,0.01,0.98
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,no change,NA,NA,22,71.6,21.7,0.01,0.98
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,warmer,NA,NA,21.2,70.2,21.6,0.01,0.98
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,no change,NA,NA,25,77,24.8,0,0.79
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,no change,NA,NA,22.4,72.3,22.3,0.01,0.98
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Male,no change,NA,NA,20.9,69.6,21.2,0.01,0.98
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,warmer,NA,NA,21.3,70.3,21.9,0,0.59
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Male,no change,NA,NA,23.3,73.9,23.5,0.08,16.54
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,no change,NA,NA,21.4,70.5,21.3,0.01,0.98
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Male,no change,NA,NA,21.7,71.1,21.8,0.01,0.98
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,warmer,NA,NA,22,71.6,21.9,0,0.39
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Male,no change,NA,NA,22.7,72.9,22.6,0.01,0.98
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Male,no change,NA,NA,23.9,75,24,0.06,12.6
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,warmer,NA,NA,22.5,72.5,22.4,0,0.79
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,no change,NA,NA,22.6,72.7,22.4,0.01,0.98
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,no change,NA,NA,22.1,71.8,22.1,0.01,0.98
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,no change,NA,NA,22.3,72.1,21.6,0.11,20.67
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,no change,NA,NA,22.3,72.1,22.4,0,0.79
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Male,no change,NA,NA,23.6,74.5,23.7,0.01,0.98
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,no change,NA,NA,21.9,71.4,21.8,0.01,0.98
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,no change,NA,NA,23,73.4,22.8,0.01,0.98
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,warmer,NA,NA,22,71.6,21.6,0.4,77.95
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,no change,NA,NA,23.8,74.8,23.8,0,0.39
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,warmer,NA,NA,22.6,72.7,20.6,1.16,228.74
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Male,cooler,NA,NA,23.5,74.3,23.7,0,0.79
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,cooler,NA,NA,23.3,73.9,23.2,0.01,0.98
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Male,no change,NA,NA,23.3,73.9,23.3,0.01,0.98
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Male,warmer,NA,NA,22.2,72,22.2,0.08,15.55
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Male,no change,NA,NA,24.4,75.9,24.5,0,0.39
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Male,no change,NA,NA,23,73.4,22.9,0.01,0.98
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Male,no change,NA,NA,23.8,74.8,23.9,0.01,0.98
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Male,no change,NA,NA,22,71.6,21.6,0.84,164.96
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,warmer,NA,NA,22.7,72.9,23.2,0,0.79
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,no change,NA,NA,21.9,71.4,21.6,0.06,11.02
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,cooler,NA,NA,24.9,76.8,24.9,0.01,0.98
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,no change,NA,NA,22.6,72.7,22.5,0.01,0.98
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,no change,NA,NA,24.2,75.6,24.2,0,0.79
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,cooler,NA,NA,25.3,77.5,24.9,0.3,59.06
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,no change,NA,NA,23.7,74.7,23.9,0,0.2
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Male,cooler,NA,NA,24.1,75.4,24,0.01,0.98
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,warmer,NA,NA,22.3,72.1,21.5,0.4,78.54
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,no change,NA,NA,22,71.6,21.8,0.01,0.98
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,no change,NA,NA,22.8,73,NA,NA,NA
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Male,no change,NA,NA,25.3,77.5,25.4,0.04,8.07
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,no change,NA,NA,23.6,74.5,23.5,0.01,0.98
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,cooler,NA,NA,24.4,75.9,24.5,0,0.39
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,warmer,NA,NA,24.4,75.9,24.8,0,0.59
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Male,no change,NA,NA,21.2,70.2,21.9,0.09,17.52
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,cooler,NA,NA,22.8,73,22.6,0.18,35.04
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Male,cooler,NA,NA,23.6,74.5,23.5,0.01,0.98
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,no change,NA,NA,23.9,75,23.7,0,0.79
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,cooler,NA,NA,22.6,72.7,22.5,0.01,0.98
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Male,no change,NA,NA,23.7,74.7,23.8,0.01,0.98
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Male,cooler,NA,NA,24.2,75.6,24.1,0.01,0.98
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Male,cooler,NA,NA,25.1,77.2,25.2,0.01,0.98
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,warmer,NA,NA,22.3,72.1,21.9,0.05,10.63
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,no change,NA,NA,23.5,74.3,23.6,0.59,116.54
2003,Summer,Warm-summer Mediterranean,Berkeley,USA,NA,Female,no change,NA,NA,22.7,72.9,22.6,0,0.39
